r/fwhm runbiw_local runbiw_local_err runbiw_fullframe runbiw_fullframe_err runbiw_fullframe_2.1 runbiw_fullframe_err_2.1 runbiw_int_ff_2.1 runbiw_int_ff_err_2.1
3.46 1.2570475263342322e-05 0.0018442258842441782 -0.0001348169592673518 0.0021215561772632468 3.9922881584657585e-05 0.002019838728062353 0.00029804813247065476 0.0019645161540550998
3.48 -0.00012195116653480686 0.0017769711942863349 0.00025474688308535926 0.0020094226607866605 0.00014406023029601625 0.0020497584315867967 0.00034380783055382906 0.0019063012338517693
3.5 -0.00015335128831956752 0.0018306375227287181 -0.00016903490166682137 0.0019826231057008124 0.0001890885727953762 0.0018815293345073234 0.00032943099780723627 0.002004470381313575
3.52 -1.3651656181364638e-05 0.0017036284634858454 8.0984753066744e-05 0.0019683747653967947 0.00032982598586288445 0.0019424037212546275 0.0003843019060632723 0.0020558516811831884
3.54 4.2878647667624466e-05 0.0017957544462951236 -0.0001950073918867098 0.0020506779868239623 -2.219436352583542e-06 0.001912151819433247 3.464847386835105e-05 0.001959162407431982
3.56 -0.0001591496224621008 0.001841053069905435 -0.0001760533384514908 0.002044091584320397 8.621532388340545e-05 0.002014121065032102 6.0520736310410914e-05 0.002029859721868458
3.58 -5.099872681288453e-05 0.0018433939664221533 -3.5297685962778134e-05 0.0019131333654202097 6.073516210147423e-06 0.0017994283813430097 0.0004521532379836857 0.002041968293284762
3.6 -4.0656049037107543e-05 0.0018528584128454189 -0.00020042384654915183 0.0020171098169757687 0.00015577442640047785 0.0018549847494123183 0.00024393079002246694 0.0019496545652337046
3.62 -7.058284774947526e-05 0.0017620425661666619 -9.194863822925557e-05 0.001988203260083255 0.0001006531885116274 0.0019866608648770444 0.0003674738866830709 0.0021350381285997625
3.64 -2.1995932008764878e-05 0.001809721667108202 -0.0003483613836430184 0.002016988395235991 9.982891528261095e-05 0.0019512360481587878 0.00026650754147749715 0.0018989489651623107
3.66 -3.634131637285047e-05 0.0016924924843355039 -0.0004703492375453576 0.002042575357596196 -2.1524292410877175e-06 0.0019903132844758314 0.00012481249104018475 0.0019026053123911233
3.68 -7.396214596122474e-05 0.0018031044337264131 -0.0002872551021692203 0.0019232572050068546 1.5400978771442796e-05 0.0018284016554723705 0.00010077642017133517 0.001977200330484522
3.7 5.4347912373768895e-05 0.0017580515696221835 -0.0001881166230206752 0.0019724263132425528 -1.596164293732132e-05 0.0019326194683838582 5.226593071922347e-05 0.0019731329719492436
3.72 -5.8757486447488024e-05 0.0018345897948300839 -0.0002499027638086263 0.0019564664211453417 0.00019158855972327795 0.0020026740877143703 0.0003581971569110976 0.0020515984138873697
3.74 -0.00019085069733062313 0.0017823301298721488 -5.550951139503463e-05 0.001933238488468927 2.2152814177016334e-05 0.0018970870002678602 3.7494609469459144e-05 0.0020086947646405524
3.7600000000000002 9.942069193927536e-05 0.0017898551201426028 -0.00037760785860785714 0.001934676056288985 0.00019764829728191456 0.0019089749102688806 8.285110097284578e-05 0.0019322043056096256
3.7800000000000002 -2.324108557024066e-05 0.001719894534114826 -9.640317985880746e-06 0.0018735454572848815 0.00017878180898312076 0.0018597955384789169 0.0001061153280082088 0.0019019435378755975
3.8000000000000003 -9.81168624174772e-05 0.001676578591575246 -0.0002458030757028515 0.0019189042885607856 0.0001523793595149197 0.001849970622078943 0.00014584922333258428 0.0020347253533981664
3.8200000000000003 -0.00018116171269179826 0.0017515691919646875 -0.00027054975569125293 0.0018560881769158777 -0.0001738612862407896 0.001828983899763817 0.0003085706177946693 0.001872301706654608
3.84 -0.0001790583853193222 0.0017288098829522018 -0.00026289781724792726 0.0018464164080236965 2.0698181775727104e-05 0.0017708408338358954 -4.052717242489218e-05 0.0017463495900978036
3.86 -6.798353871876307e-05 0.00168384298631579 -0.00035370536910534254 0.001999686730595833 5.284995153108204e-05 0.0017538092417825769 7.282529355237216e-05 0.0018551144766720533
3.88 0.00010137761132752325 0.0017505667608924758 -0.00017192020396117162 0.0019265791348781888 -6.641333951037752e-05 0.0018330410238800365 0.000280590956846725 0.0018258543096674822
3.9 -0.00017196720737853023 0.0017338968941902012 -0.0001835310307134645 0.0019403649173559535 0.00012417364458394649 0.001939666773654859 2.6947241731398365e-05 0.002073634703290762
3.92 -0.00012842772163425826 0.0016332512417891979 -0.00044859295649510886 0.0018886661523486972 6.170921536082039e-05 0.0018798692575358994 0.00011975701194971822 0.0018976827328323672
3.94 -0.00016922395896976495 0.0016979435740718145 -0.0003871144190993685 0.0019806662341595874 7.711857863479705e-05 0.0019135337813372777 9.500773769411319e-05 0.001919826480267532
3.96 -0.00013521189176632782 0.0017738707302354315 -0.0004828782554787028 0.001931736311705574 -2.7472040303603537e-05 0.0018278132724708577 3.4381462069486455e-05 0.001812050957300419
3.98 -5.736795565398399e-05 0.0016936314329609624 -0.0003699757726997919 0.0019511042860273877 -0.00021664312760586346 0.0018391458077490447 0.00018289462746266615 0.0019825756445340076
4.0 3.171998371658707e-05 0.0018147638562869591 -0.00016038496460559512 0.0018870069974509943 -2.0602371890087176e-05 0.0018346940739229455 -7.283589250352965e-05 0.0019259522044684486
4.0200000000000005 -5.072265658841995e-05 0.001734393454070556 -0.0003621457535582965 0.001892550893249133 -1.1938586009039667e-05 0.0018946948245519787 5.231321014274312e-05 0.001946939208708767
4.04 1.1185536753574796e-05 0.0016729987230191682 -0.00045734739869058633 0.0019523747260745152 2.5103623938974726e-05 0.0017684768819740161 0.0001003234872731578 0.0017875870499433665
4.0600000000000005 -0.00023852052863550913 0.0017175844904458322 -0.0002778600476971146 0.002047650928387632 -0.00014684069207732914 0.0019235779924923232 -0.0001884021955258967 0.001789673454022547
4.08 -0.0001723277057476032 0.001808586067152219 -0.0004018939385907251 0.0018845993906688157 -1.055878665136589e-05 0.0018820646025619566 -6.843347100879951e-05 0.0017655126484708765
4.1 -8.088736378763828e-05 0.0017071600284918628 -0.00036675920104563503 0.0019308714550753123 -8.957707142599207e-05 0.001779517474932908 1.3812581954872308e-05 0.0017657458960136224
4.12 -0.00016950707750476053 0.0016808987486361957 -0.00026885239515544106 0.001805078985961529 4.700061932505743e-05 0.0018223758583746786 -1.983096291119333e-05 0.0018028120183018386
4.14 -6.61447670466727e-05 0.0016844374327649187 -0.00026343095038387955 0.0018831645382392937 -0.00018759869521902843 0.0017505146256187023 8.08316947882985e-05 0.001780353750488834
4.16 -0.0002144256911217877 0.0016566873446945273 -0.00030991697148978204 0.0017898259646552332 2.0842812113293004e-05 0.0018114407192037398 -0.00013820273306653394 0.002025100406664936
4.18 -1.800197786561542e-05 0.0017660796657187959 -0.00033219235045493485 0.001933027110864601 -5.555960220609357e-05 0.001827334171513463 5.244427270755978e-05 0.001781771255716918
4.2 -2.1464795841784834e-05 0.001732435253566088 -0.000499484861200792 0.0019377113023973957 -6.416403385786544e-05 0.0017606487344484654 1.391795513883064e-05 0.0018647394390085784
4.22 1.685311028512874e-05 0.0015977457212092774 -0.0004766681895779275 0.001888092039194708 -3.9922364141678685e-05 0.0017600315394321602 5.6108961804787465e-05 0.0018516943753609815
4.24 -0.00020303281877964835 0.0016639683018720064 -0.00037598154628702544 0.0018046615389240215 -1.540954120940857e-05 0.0017964856796254761 3.3432346218129376e-05 0.0018698417621121391
4.26 -3.510803755897969e-05 0.0018327475983909622 -0.000397449047685275 0.0019064199748502228 -6.870702735064114e-05 0.001850380580960104 -4.2464378571528704e-05 0.0018813302981073956
4.28 -7.529037642655146e-05 0.0016470995971511063 -0.00025451656190661 0.0017644224676365509 -5.03573247898138e-05 0.0018468429077545146 5.55027007686075e-05 0.0017088124213053483
4.3 -0.00020374195217508686 0.001655112137605056 -0.00043444703820987637 0.0018556667239855008 -0.00011081494850154254 0.001753251627691126 0.00011918198718464528 0.001847515010915682
4.32 -0.0002902716192962157 0.00168592855972388 -0.0005304773148981357 0.001916672390939167 2.9218986244165386e-06 0.0018386467997184945 -4.6671624496500954e-05 0.0017993019061594562
4.34 -5.9863987752198074e-05 0.0016651341528031451 -0.0004298313457020883 0.0019480952700061003 -0.0002851064480168022 0.0018190007434257512 9.669965226080303e-05 0.001853246099009564
4.36 -0.00014339467543028934 0.0016404729900308525 -0.0004339169793702226 0.001858793985350566 2.5028591092751925e-05 0.0017872676483354194 -7.227538612419494e-05 0.0017499527294620812
4.38 -0.0002932894296907292 0.0017209105393765137 -0.00031021678712996845 0.0017596497895850166 -3.118920262035409e-05 0.001811248044625076 9.363799012702031e-05 0.0016942839645672002
4.4 -0.00021590638967213817 0.001605879359271388 -0.0005705730003134674 0.0018774827821318168 -4.550442043563743e-06 0.0018647049945073205 -4.149177104059151e-05 0.0018321234810622317
4.42 -0.00022424448802601052 0.0016551590172199247 -0.00030528043684972247 0.0018213716747459135 6.929249658697989e-06 0.0017872187840309321 -6.521066536417002e-06 0.0017807517485901147
4.44 -0.00022353018309021272 0.0016820137625066095 -0.000269142582538252 0.0017581951059385428 1.817140792176455e-05 0.001824467436135904 4.074800510228246e-05 0.00184522847263658
4.46 -0.00010712596557495021 0.0016878763403185542 -0.0002910425977127822 0.001774358936081535 -3.605078476249576e-05 0.0018434030995392995 8.965268473439038e-05 0.0017408622045548018
4.48 -0.00018188217820670925 0.001744439945025611 -0.00037919941832767826 0.0018632538723588638 -0.0001515324209523559 0.0017857201568889029 -9.072328319083514e-05 0.0018283268765895114
4.5 -0.00020244873754720558 0.0016954897119718431 -0.00025612927232261396 0.0019346916111659545 -9.487483136414596e-06 0.0016396475835539581 -4.3618506540503364e-05 0.001887851252375649
4.5200000000000005 -0.00016736094722901064 0.0016486161519185748 -0.00035393829048975127 0.0018263628565390083 -6.480828272622613e-05 0.0017489695601469104 -0.00015363279355144294 0.00170093441119105
4.54 -6.229103462873662e-05 0.0016400044390092463 -0.0003122907426010637 0.0018190264059965483 -8.801069677620206e-06 0.0017647968594647024 -5.8671087666819504e-05 0.0017803537305441685
4.5600000000000005 -0.00013942936622028624 0.0016641561725300946 -0.00032205584671419314 0.001852618857415303 -0.00020703692942083306 0.0017273793108906518 0.00013336172100335313 0.001719810828777072
4.58 -0.0002124095409556539 0.001745055201893387 -0.00032801730377077416 0.0018454669448207774 0.00012851358532511506 0.0016909419800525535 -7.09408902862823e-05 0.001822400080663981
4.6000000000000005 -0.00020344068908969003 0.001586793426340336 -0.0006198935392433026 0.0018215274012798677 -6.755815926307778e-05 0.0018962711800847095 7.920039366155805e-05 0.001755510579989041
4.62 -5.163796030597188e-05 0.0016312306183825283 -0.000531586683522583 0.0018435566988099774 -5.472300180264924e-05 0.0017520326191333986 -5.124094505469004e-05 0.001828126032226459
4.64 -5.672900845123722e-05 0.0017147393311265965 -0.00036793585536212657 0.0018869713700799082 -0.00029270568414753245 0.0018074484995980716 -0.00010252374863830358 0.0018042671428158002
4.66 -0.00016244560805798335 0.0016760422879909774 -0.00037910795085282904 0.0017795256328431855 -5.9895355408006236e-05 0.0017610502831014773 -8.10538997384688e-05 0.0018263611064737175
4.68 -0.00010016904721516716 0.0016410091208249157 -0.00044483320925387795 0.0018455046115402778 -0.0003572190611803512 0.0017719247913738254 5.1104237681569864e-05 0.0017151460169207958
4.7 -0.00029994044439261885 0.0016145996241577478 -0.0003238902414345004 0.0019020174867230605 -8.389982545524885e-05 0.0018201833700918237 -0.00023764676505168844 0.0018480777072851294
4.72 -0.000297373508047495 0.0015859834083504166 -0.0003992838659523085 0.0018067860959590613 -5.8085264594895206e-06 0.001705052983937847 -3.836737181396346e-05 0.001799707181388933
4.74 -0.0002265420162119648 0.0017631669647119796 -0.0003511473351693722 0.0017097167604351877 -2.9151086284838343e-07 0.0017799565007574746 0.00012438611350650022 0.0017615707315064607
4.76 -0.00012236097876154925 0.0016338523241284095 -0.00046327462294166056 0.0018459764171620987 -0.00023771923707165637 0.0017605288283631514 -7.261325740992175e-05 0.001750455817205295
4.78 -0.00014264666142467877 0.0016536961867624986 -0.0003441613845825599 0.0018171648876363128 5.3287638197881796e-05 0.00169252700826477 -3.088292918383867e-05 0.0017266563554778512
4.8 -0.00016276300238078002 0.0015852314725004315 -9.538468758045832e-05 0.0017983484171985057 -3.799559108644949e-05 0.0017691048859199724 -0.00028871337826980904 0.0017882866212839783
4.82 -5.666407386220298e-06 0.001643433903310365 -0.0004340092161928575 0.0018465691290175835 3.89117416094055e-05 0.001692827771675256 -0.000101185450082277 0.0017384978466546909
4.84 -0.00012645661027465256 0.0016724419872709358 -0.00043937873253228833 0.0018556315647461318 -7.501499016586617e-05 0.0018424547179467917 -6.62919064614127e-05 0.001792674175185643
4.86 -0.00010393186680771921 0.0017021078026996077 -0.00042267700157667834 0.0018579701161172838 0.00013441236178660565 0.0017813730509261883 7.439167429420798e-05 0.0017785404684749267
4.88 -0.00011541392432010734 0.0016289331621228494 -0.0005488388295525248 0.0018969557054331172 -0.00011467051583991244 0.0017359096835268524 -7.505691434780656e-05 0.0017385536132838492
4.9 -0.00016064075102709168 0.0016465397608084183 -0.00019569966854444284 0.0017353548397129955 -6.577339757289633e-05 0.0017532945587857207 -9.861792509198116e-05 0.001679831396245025
4.92 -0.00013334498483830306 0.001597856847809583 -0.0002861961071601292 0.001767814842057673 -0.00011500922107943996 0.0017677561220252186 1.2185246710592405e-05 0.0018831886452506095
4.94 -0.00014571163198599715 0.00171299103403916 -0.0005403051897003158 0.0018360182322741826 -2.6761994254246998e-05 0.0017188105206684275 -2.9492611012400403e-05 0.001735102257705546
4.96 -0.00011757912639451885 0.0016626437312539741 -0.0002843258436730479 0.0018973080689683145 2.991062003468166e-05 0.001710037858594494 -8.432221629589547e-05 0.0017902103126512842
