ID ra dec shotid
4877729396926036737 190.605798 51.651802 20190626012
4877729410691635200 188.713896 50.986928 20190509006
4877729420965649922 25.534788 -1.062086 20191224012
4877729396930212096 172.612877 51.940466 20200127023
4877729402804259073 215.571388 51.786889 20190104026
4877729434209134593 8.906768 0.209364 20180915017
4877729434209134593 8.906768 0.209364 20181014014
4877729397823533056 163.163054 51.587013 20190104017
4877729397823533056 163.163054 51.587013 20190208035
4877729431218701568 23.940171 -0.436674 20190927025
4877729431218701568 23.940171 -0.436674 20191222014
4877729415181653249 203.847199 50.873593 20190501025
4877729394751187457 26.351849 0.814302 20190929015
4877729394751187457 26.351849 0.814302 20191123011
4877729395218961665 8.435693 0.260443 20181011013
4862615755799741101 9.911966 -0.076585 20181011007
4862615755799741101 9.911966 -0.076585 20181128008
4862615755799741101 9.911966 -0.076585 20181129007
4862615755799741101 9.911966 -0.076585 20181211010
4862615755799741101 9.911966 -0.076585 20181228012
4877729430950236928 16.849518 -0.475244 20191024025
4862615758496770866 169.787522 51.940278 20200127021
4877729411723488257 221.400457 50.861439 20190505029
4877729397815154944 173.283055 51.482186 20191225020
4877729431216619265 32.632216 -0.984631 20191224013
4877729431220819968 36.368059 -0.175426 20180911021
4877729431220819968 36.368059 -0.175426 20180912022
4877729431220819968 36.368059 -0.175426 20200121008
4877729411723482625 216.651762 52.259938 20190512015
4862615787731498055 191.379162 51.39721 20180420006
4862615787731498055 191.379162 51.39721 20180514011
4862615765831765254 164.458916 52.070251 20200127022
4862615765832514832 209.436646 51.215502 20180417018
4862615755032004159 35.413227 -0.074645 20180910020
4862615755032004159 35.413227 -0.074645 20180913022
4862615755032004159 35.413227 -0.074645 20180915016
4862615755032004159 35.413227 -0.074645 20181210014
4862615755032004159 35.413227 -0.074645 20191221016
4877729396926033408 187.309403 51.843052 20200201023
4877729415183746816 200.735419 51.740479 20190213016
4862615765832420613 203.914953 52.262376 20200105029
4877729397815150848 169.670033 51.037644 20180321020
4862615755799655085 6.724563 -0.184781 20180808025
4877729388472368641 233.901381 51.083806 20180211020
4862615758496656167 163.161195 51.015083 20190408023
4877729420969846017 26.521819 -0.226008 20181107011
4877729394742805249 30.092979 -0.938607 20191227014
4877729411725586176 222.340936 51.00539 20190209027
4877729411725586176 222.340936 51.00539 20190301027
4877729403555049986 227.290157 51.909803 20190609020
4877729430954434305 18.691946 0.352868 20181204014
4877729394751195648 31.211586 0.75561 20191215011
4862615767830259976 219.223168 50.350081 20200123027
4862615758496762668 169.183897 51.97292 20200131017
4877729399180449536 189.961034 50.645714 20200124024
4877729401512402177 153.614207 51.116956 20180412015
4877729430950242050 19.816793 -0.428422 20191008017
4877729396926031616 185.609012 51.818243 20190212014
4877729415179541760 190.678934 51.811298 20190404022
4877729420969826561 15.202325 -0.405208 20191023022
4862615765832510721 209.133285 51.313765 20180420009
4862615765832510721 209.133285 51.313765 20180424019
4877729394751182593 23.547123 0.721055 20190802029
4877729413835265024 195.697379 50.756745 20190528018
4877729396926022657 177.387686 51.435597 20180421008
4877729396926022657 177.387686 51.435597 20190307015
4877729406289825537 21.464104 -0.210607 20181109010
4877729406289825537 21.464104 -0.210607 20181112013
4877729406289825537 21.464104 -0.210607 20181204020
4862615754998400554 33.644474 -0.531016 20191101021
4877729394749093376 28.179733 0.276591 20181106014
4877729387161598977 237.335239 51.653659 20180520016
4877729394359019521 9.646445 -0.529415 20190902012
4877729394749083137 22.170924 0.216716 20181114014
4877729394749083137 22.170924 0.216716 20181130019
4877729401508267520 211.126901 51.623011 20190721012
4877729418709106176 19.628287 0.820766 20190901014
4877729396926037760 191.57664 51.669866 20190301020
4877729396926037760 191.57664 51.669866 20190606016
4877729394749090818 26.725217 0.371553 20181014017
4877729397819345920 170.124193 51.79761 20190324013
4877729420969850881 29.369421 -0.396946 20190907018
4877729420969850881 29.369421 -0.396946 20190927026
4877729420969850881 29.369421 -0.396946 20191222015
4877729396923929344 180.854913 51.33411 20180519007
4877729396923929344 180.854913 51.33411 20190529017
4877729420969860864 35.317603 -0.303992 20190902011
4877729420969860864 35.317603 -0.303992 20190903023
4862615758530222883 163.710458 51.574189 20190203015
4862615758530222883 163.710458 51.574189 20190301030
4877729431218704897 25.985227 -0.613033 20200113010
4862615755800064689 21.701797 -0.118207 20181112013
4877729397821439745 166.787766 51.931804 20190212021
4877729397821439745 166.787766 51.931804 20191208023
4877729394749089280 25.839648 0.263599 20180914015
4877729397819347456 171.459366 52.009059 20200131020
4862615754998388272 33.161143 -0.50294 20191026023
4877729401512462592 212.307536 52.277034 20190529022
4877729430954431488 17.030182 0.415238 20181129011
4862615758530288438 167.347164 52.200754 20200104025
4862615765866024208 206.979648 52.137158 20200105028
4877729420969829632 16.921354 -0.226753 20181108009
4877729420969829632 16.921354 -0.226753 20191030022
4877729420969824769 14.137483 -0.40624 20190928020
4877729420967762688 34.624825 -0.641031 20200125013
4877729415181646081 197.436708 51.77895 20190201017
4862615754998478383 36.52053 -0.484388 20191217013
4877729400774225920 175.297387 50.220352 20200126024
4862615758530288430 167.466335 52.105624 20200104025
4877729397819343872 168.197465 51.698661 20181205027
4877729397819343872 168.197465 51.698661 20190508017
4877729397819343872 168.197465 51.698661 20190524017
4877729397815148288 167.268168 50.553565 20200126023
4862615767830202637 216.252412 51.155834 20180416012
4877729397813062657 178.044073 51.288627 20190212023
4862615787731518534 192.718131 51.312061 20190409024
4862615758496664364 163.624059 51.152922 20180113012
4862615758496664364 163.624059 51.152922 20180307002
4877729411729778945 221.839271 52.12289 20190410015
4877729420967762945 34.817217 -0.748478 20191223009
4877729418709093376 12.116648 0.633708 20190803026
4877729418709093376 12.116648 0.633708 20190927019
4877729431220805633 28.07711 -0.059362 20181127011
4877729431220805633 28.07711 -0.059362 20191221009
4862615754998367778 32.372445 -0.453378 20191104016
4862615754998367778 32.372445 -0.453378 20191223008
4877729418709094656 12.866887 0.791798 20190923013
4877729420969838848 22.421233 -0.250382 20181204021
4877729420969838848 22.421233 -0.250382 20181210011
4877729402865074688 228.194391 50.795067 20190506015
4877729397815145985 165.355294 50.341118 20200101021
4877729411727680513 220.410233 52.114281 20190503014
4877729420974032130 21.711905 0.627818 20190902009
4877729420974032130 21.711905 0.627818 20191101015
4877729431225001217 28.786346 0.83967 20191028017
4862615758530206502 162.837207 51.292244 20191125025
4877729396926038272 192.044692 51.529667 20190212015
4877729420976113922 12.787427 0.876992 20190923013
4877729396928126721 183.767617 52.204799 20200127025
4877729411603925761 220.708409 50.854082 20190117021
4877729411603925761 220.708409 50.854082 20190608021
4862615754998371878 32.544304 -0.477668 20191223008
4862615755799831210 13.226642 -0.09889 20180820018
4862615755799831210 13.226642 -0.09889 20181102008
4862615755799831210 13.226642 -0.09889 20191102021
4877729396926012160 167.55816 50.460007 20200118019
4877729431218707456 27.355075 -0.471362 20191029024
4877729399180449537 189.968294 50.636698 20200124024
4877729399182541568 185.395767 51.077269 20180214012
4877729399182541568 185.395767 51.077269 20180215008
4877729399182541568 185.395767 51.077269 20180221013
4877729420971957505 34.955968 0.171338 20180911026
4877729420971957505 34.955968 0.171338 20191104017
4877729402751828225 214.491309 51.26972 20180520011
4877729402800066816 216.546377 50.38287 20200130019
4877729397815159041 177.329758 51.78956 20181215033
4877729399180433153 175.042937 50.370664 20200126024
4862615787731612740 198.149356 50.741512 20190504025
4877729396930210561 171.162095 51.848195 20190213023
4877729396930210561 171.162095 51.848195 20200126025
4877729399180446976 187.580438 50.738189 20190403021
4877729413841563137 202.415464 51.38194 20180520009
4877729396774951936 157.850181 51.180179 20180408015
4877729420705573121 9.050631 0.622217 20181202013
4877729396923932672 183.911641 51.421275 20180614014
4877729396923932672 183.911641 51.421275 20190528016
4877729411731878145 223.861553 51.92205 20190727015
4877729394742804992 30.021784 -0.905249 20191227014
4877729420974046720 30.287962 0.41938 20181129013
4877729420974046720 30.287962 0.41938 20190104011
4862615758296142248 153.803212 51.161405 20180412015
4877729411608122625 223.44095 50.84666 20190504017
4877729411608122625 223.44095 50.84666 20190604006
4862615768021742632 230.102893 51.371214 20180715007
4877729418709096960 14.155882 0.70486 20191101014
4877729420976129025 21.629557 0.882098 20191229014
4877729420976139520 27.839529 0.891391 20191101016
4877729413837361408 195.156843 51.271445 20180421011
4877729399182534144 178.374985 51.014073 20190324014
4877729415181649665 200.72383 51.417149 20190307019
4877729395218966272 11.09585 0.215695 20181228013
4877729399182531841 176.323769 50.812949 20190315015
4862615758496709409 166.129193 51.576929 20190128014
4862615758496709409 166.129193 51.576929 20190504018
4877729396926014976 170.16494 50.895208 20190202011
4877729413845760769 205.622909 51.657672 20190403024
4877729415187946496 206.036181 51.715555 20190208027
4877729413839467777 203.706036 50.721791 20190501025
4877729397813073408 188.212884 51.560987 20190208024
4877729420969834241 19.681398 -0.241412 20180814008
4877729420969834241 19.681398 -0.241412 20181011009
4877729399180446977 187.718373 50.729743 20190403021
4877729399180446977 187.718373 50.729743 20191230029
4862615767830223120 217.522282 50.962152 20190114018
4862615767830223120 217.522282 50.962152 20190504015
4877729399182544129 187.741389 51.198551 20180313009
4877729399182550273 193.402435 50.830818 20200123021
4877729397823530752 161.031129 51.214883 20180414005
4862615767830137097 212.70518 52.120759 20190430014
4862615767830137097 212.70518 52.120759 20190530017
4877729431218703360 24.980874 -0.481149 20191029022
4877729431218703360 24.980874 -0.481149 20191221014
4862615765866020104 206.760336 52.169159 20200105028
4877729400774235392 184.076817 50.597112 20200124023
4862615754998478375 36.509349 -0.455786 20191217013
4862615765831703817 161.120825 51.401794 20180510007
4862615765831703817 161.120825 51.401794 20190202019
4877729415187951617 210.695619 50.907472 20190405019
4877729430950236673 16.758327 -0.556724 20191024025
4862615755799630512 5.925083 -0.203166 20180815016
4877729413837363458 197.119861 51.160712 20180414010
4877729413837363458 197.119861 51.160712 20180415010
4877729413837363458 197.119861 51.160712 20180416022
4877729413837363458 197.119861 51.160712 20190302023
4877729411723483648 217.536902 52.104082 20200127031
4877729420969815041 8.439621 -0.227409 20181103012
4877729420969815041 8.439621 -0.227409 20181204018
4862615787731502151 191.84416 51.450494 20190212015
4877729402869268993 228.937319 51.406644 20180618017
4862615755799712427 8.92958 -0.046604 20181010014
4862615758496770863 169.913877 51.974413 20200127021
4877729402802161920 215.202862 51.346233 20180420010
4877729396928123137 180.294431 52.192928 20200104029
4862615767863789839 218.393852 51.096521 20180222016
4862615767863789839 218.393852 51.096521 20190530018
4877729418709094144 12.627934 0.821668 20190923013
4877729394749092352 27.584241 0.338353 20181114015
4862615767830190339 215.702277 51.492697 20190113016
4862615787731620942 198.677802 50.768384 20190502024
4877729395218966529 11.217557 0.242605 20181005017
4877729395218966529 11.217557 0.242605 20181228013
4877729395218966529 11.217557 0.242605 20191119013
4877729395218966529 11.217557 0.242605 20191122010
4877729418843273217 35.606278 0.449769 20181227007
4877729418843273217 35.606278 0.449769 20190101016
4877729396928135424 192.118298 51.991275 20190307030
4862615758496647983 162.890989 50.890492 20190408023
4877729431218708993 28.309796 -0.51561 20191006026
4877729403550854400 225.435631 51.779702 20190425009
4862615755799724720 9.368627 -0.185968 20180821019
4862615755799724720 9.368627 -0.185968 20181127009
4862615755799724720 9.368627 -0.185968 20191117011
4877729373978928129 150.004837 2.131216 20180110021
4877729373978928129 150.004837 2.131216 20180113013
4877729373978928129 150.004837 2.131216 20180114013
4877729373978928129 150.004837 2.131216 20180120008
4877729373978928129 150.004837 2.131216 20180123009
4877729373978928129 150.004837 2.131216 20180124010
4877729373978928129 150.004837 2.131216 20180209009
4877729373978928129 150.004837 2.131216 20180210006
4877729396930209793 170.398513 51.706705 20190208036
4877729396930209793 170.398513 51.706705 20190325014
4877729396930209793 170.398513 51.706705 20190428026
4877729402797960704 208.541339 51.98902 20190503012
4877729430950231553 13.724341 -0.501905 20190902013
4877729420974050561 32.569913 0.54651 20190929020
4877729420974050561 32.569913 0.54651 20191124020
4862615765832535305 210.352058 51.006692 20190405019
4862615767863785733 218.048839 51.216777 20180222016
4862615767863785733 218.048839 51.216777 20180412013
4862615767863785733 218.048839 51.216777 20190105031
4862615787731543110 194.03046 51.177971 20180316016
4862615787731543110 194.03046 51.177971 20180408005
4862615787731543110 194.03046 51.177971 20181214018
4877729420974051328 32.949872 0.50653 20190929020
4877729420974051328 32.949872 0.50653 20191102024
4877729420971955458 33.833139 0.146577 20181205018
4877729420976145408 31.280178 0.867815 20191215011
4862615787731579978 196.24904 51.000572 20190626013
4877729420971909891 7.118793 0.06248 20180820023
4877729420971959553 36.17885 0.174709 20181114017
4877729411723486208 219.67382 51.387843 20180507009
4877729396926027008 181.424064 51.783242 20181214015
4877729420971955712 33.857931 0.190145 20181205018
4862615767830141192 213.042423 52.073146 20190501015
4877729418709103872 18.192928 0.821908 20191030015
4877729394749085697 23.697343 0.284063 20181129012
4877729394359020544 10.301978 -0.539031 20190903024
4877729400774233345 182.297714 50.413375 20200101025
4877729411721385984 216.839204 51.809501 20190423007
4877729410691636480 189.823073 50.912636 20190207020
4862615767830198528 216.058823 51.411063 20180517017
4862615767830198528 216.058823 51.411063 20190505028
4877729430954435585 19.387852 0.305254 20181102014
4877729394749089792 26.094064 0.226404 20191123016
4877729394751184640 24.715681 0.770439 20190803028
4877729394751184640 24.715681 0.770439 20191023018
4877729394751184896 24.851514 0.807076 20190803028
4877729394751184896 24.851514 0.807076 20191023018
4862615758496791335 170.923476 52.141066 20200124031
4877729396926021120 175.976558 51.330288 20180506012
4877729413845757697 202.840068 52.101574 20190429013
4877729413845757697 202.840068 52.101574 20200107026
4862615758496758570 169.110363 51.869961 20191226017
4862615758496758570 169.110363 51.869961 20200104026
4862615787731477582 190.260516 51.382523 20190528017
4862615758496713506 166.355461 51.610502 20190504018
4877729430954427136 14.517981 0.348608 20181014015
4862615758496791342 170.916042 52.114292 20200124031
4877729415183749376 203.16472 51.305547 20180423012
4877729415183749376 203.16472 51.305547 20190405030
4862615765832461574 206.317835 51.938268 20190407025
4877729430954433537 18.217978 0.385921 20181205011
4877729420971919105 12.487319 0.067754 20191119019
4877729396928112129 170.06907 51.217425 20180407002
4877729396926029312 183.429296 51.779665 20190325016
4877729418709098752 15.320596 0.768698 20190809016
4877729394359022336 11.302042 -0.447149 20190829009
4877729411725584896 221.290922 51.406391 20190724013
4877729397823536386 166.31838 52.088057 20191231027
4877729420976129024 21.679074 0.891883 20191229014
4877729402795862529 207.495301 51.842972 20190117019
4877729397817248513 170.003305 51.521 20190203017
4877729394751190017 27.846195 0.769895 20191101016
4877729397817257473 178.319875 52.15698 20200202023
4877729396772862208 164.766691 52.193188 20191231029
4877729410691635713 189.171835 50.821439 20190621012
4877729388025675008 237.089377 51.225833 20180418015
4877729388025675008 237.089377 51.225833 20180419010
4877729388025675008 237.089377 51.225833 20180505010
4877729388025675008 237.089377 51.225833 20180513014
4862615767830186246 215.54419 51.517916 20190113016
4877729400776324864 177.04287 50.739969 20190426015
4862615755032004138 35.378968 -0.017219 20180913022
4862615755032004138 35.378968 -0.017219 20181204017
4862615755032004138 35.378968 -0.017219 20191221016
4862615755799634620 5.95429 -0.195185 20180815016
4862615754998392366 33.26485 -0.529266 20191026023
4862615754998408741 33.83978 -0.440569 20191101021
4862615765832527118 210.11186 51.152324 20180415012
4862615765832527118 210.11186 51.152324 20180416011
4877729411723484673 218.442494 51.711625 20190426009
4862615767830255881 219.159757 50.463748 20200123027
4862615754998457902 35.731767 -0.538814 20191024028
4877729420705578497 12.191891 0.60858 20190803026
4877729420705578497 12.191891 0.60858 20190927019
4877729420976119297 15.868142 0.850236 20191101013
4877729406296141313 35.789228 0.86873 20190928018
4877729420705572097 8.49022 0.487966 20181226008
4877729431225004289 30.620607 0.839502 20190812012
4877729420969854720 31.593687 -0.235361 20181005013
4877729420969854720 31.593687 -0.235361 20181108011
4877729420969854720 31.593687 -0.235361 20190926009
4877729420969854720 31.593687 -0.235361 20191223012
4877729430954434304 18.694282 0.345794 20181204014
4862615787731633219 199.294209 50.715394 20190412014
4877729394742797057 25.415156 -0.976566 20191224012
4877729415185848832 205.361706 51.373146 20180509009
4862615787731563585 195.212006 51.167225 20180210010
4862615787731563585 195.212006 51.167225 20180317009
4862615765866024209 206.99393 52.109943 20200105028
4862615755031991861 35.025239 -0.012257 20181106015
4862615755031991861 35.025239 -0.012257 20181204017
4877729388015186177 232.828531 51.053574 20180512010
4862615767863732511 215.336164 51.952294 20190425007
4862615767863732511 215.336164 51.952294 20200126033
4862615755799638691 6.194424 -0.205087 20180815016
4862615755799638691 6.194424 -0.205087 20180820017
4877729396928131072 187.798509 52.090925 20200127026
4877729420969835008 20.07858 -0.372326 20190928021
4877729420969835008 20.07858 -0.372326 20191006025
4877729420969835008 20.07858 -0.372326 20191029017
4877729418709093633 12.35069 0.776685 20191024018
4877729397819347712 171.700034 51.984613 20200126036
4877729431218705665 26.38182 -0.423505 20191001011
4877729431218705665 26.38182 -0.423505 20191027022
4862615765865299215 163.215106 52.110028 20190205016
4877729402797959937 207.954224 52.163201 20200107027
4877729413841561857 201.192373 51.4077 20180518012
4877729413841561857 201.192373 51.4077 20190430013
4877729397823529474 160.008452 51.084964 20180515007
4862615898362542086 33.119368 -0.875364 20200114011
4877729411612315905 223.359726 51.828506 20190202017
4862615758496754467 168.784255 51.980924 20190405024
4862615755799691946 8.142731 -0.183776 20180821018
4877729396926032897 186.947446 51.853244 20190427020
4877729410691641857 194.611212 50.548933 20200106021
4877729420967735808 18.909331 -0.66738 20191224010
4877729396930200832 162.311151 50.275655 20191224025
4877729388021479939 235.776901 51.048695 20180505009
4877729388021479939 235.776901 51.048695 20180507012
4877729388021479939 235.776901 51.048695 20180515019
4877729431220802049 25.891618 -0.008548 20180911025
4862615758530276141 166.721679 52.043008 20191208023
4877729400774238208 186.63842 50.452977 20200130015
4877729415179551745 199.824083 51.064955 20180519010
4862615787731477569 190.261618 51.44164 20190528017
4877729394359023105 11.733522 -0.534077 20190908017
4877729396923917569 170.097768 50.422513 20200201031
4877729430952337921 19.131047 -0.01592 20181003010
4877729394359023104 11.68081 -0.448172 20190908017
4877729420705577474 11.641798 0.469658 20191125018
4877729399180448768 189.211166 50.725628 20190621012
4862615758496738083 167.794671 51.697063 20181205027
4862615758496738083 167.794671 51.697063 20190507008
4877729399180445440 186.184855 50.796128 20190504023
4877729413841564673 203.778439 51.050215 20180411007
4877729413841564673 203.778439 51.050215 20180416010
4877729413841564673 203.778439 51.050215 20180514013
4877729420974037505 24.96372 0.607445 20190907017
4877729420974037505 24.96372 0.607445 20191030017
4877729396926039553 193.310664 51.553214 20190203021
4877729430950241792 19.653336 -0.46205 20191008017
4877729430948141825 18.043257 -0.905092 20191216011
4877729403550853889 224.989358 51.83204 20190307022
4877729394749091073 26.867216 0.29047 20181014017
4862615768055321641 231.812991 51.056183 20180222018
4862615768055321641 231.812991 51.056183 20180507011
4877729402804256001 212.802866 52.318713 20200202028
4877729418843272704 35.415661 0.58357 20190101016
4877729418843272704 35.415661 0.58357 20190105015
4877729418843272704 35.415661 0.58357 20191001012
4877729418843272704 35.415661 0.58357 20191002014
4877729418843272704 35.415661 0.58357 20191006021
4877729399182530049 174.588669 50.753164 20190504021
4862615754998474280 36.294402 -0.533996 20190928023
4877729413841566977 205.830066 50.819793 20190408031
4877729430952331776 15.579818 -0.090543 20180106005
4877729430952331776 15.579818 -0.090543 20180910016
4862615768055313456 231.377007 51.203782 20180223013
4862615768055313456 231.377007 51.203782 20180508010
4862615768055313456 231.377007 51.203782 20180511011
4862615768055313456 231.377007 51.203782 20180518019
4862615758530247470 165.095157 51.85034 20190301014
4862615758530247470 165.095157 51.85034 20190427016
4862615758530235170 164.337131 51.72434 20190425010
4877729396930215424 175.773848 52.178678 20200102016
4877729397815169024 186.779843 51.901263 20190427020
4877729406296141056 35.50326 0.893334 20190928018
4877729406296141056 35.50326 0.893334 20191229017
4862615787731485767 190.87809 51.38702 20180516018
4877729397815166209 184.068503 51.960202 20200105025
4877729415183741953 196.381871 52.160865 20200131024
4877729420971933184 20.66289 0.091648 20181014016
4862615767863781654 217.85057 51.237728 20190105031
4877729396923916544 169.118004 50.271446 20200124018
4862615758530210603 163.112998 51.323501 20190407019
4877729396930215937 176.152171 52.248076 20191223016
4877729396930215937 176.152171 52.248076 20200131021
4877729411610220288 224.055239 50.899024 20190104027
4877729410691634434 187.938076 50.940955 20181214016
4862615767830173968 214.796161 51.606019 20190607016
4877729388025674499 236.803363 51.531246 20180523017
4862615767863773448 217.61216 51.383071 20190408033
4862615765832510727 209.151339 51.275796 20180420009
4862615765832510727 209.151339 51.275796 20180424019
4877729394749094145 28.675166 0.363992 20180910024
4877729403555050240 227.30735 51.851199 20190301028
4877729403555050240 227.30735 51.851199 20190609020
4877729431218702592 24.630994 -0.425174 20191029022
4877729415181655296 205.694237 50.615996 20200130018
4862615758496627495 161.715892 50.614233 20191207018
4877729420974033664 22.643488 0.626407 20191102015
4862615758496729888 167.331124 51.709093 20190301016
4862615758496729888 167.331124 51.709093 20190507007
4862615758496619303 161.157629 50.484161 20191203027
4877729430952332032 15.662564 -0.054276 20180106005
4877729430952332032 15.662564 -0.054276 20180910016
4877729396923934208 185.563232 51.356886 20180516017
4877729420969856001 32.464938 -0.235219 20180822021
4877729420969856001 32.464938 -0.235219 20181211015
4877729420969856001 32.464938 -0.235219 20191219013
4877729420969856001 32.464938 -0.235219 20191222008
4877729400776326657 178.705398 50.756439 20190316019
4877729415179548928 197.355275 51.371722 20180420007
4862615755799790270 11.6427 -0.078455 20180106004
4862615755799790270 11.6427 -0.078455 20181003009
4862615755799790270 11.6427 -0.078455 20181030013
4862615755799790270 11.6427 -0.078455 20181130011
4862615755799790270 11.6427 -0.078455 20191030021
4877729418709094913 12.976741 0.750037 20190810015
4877729418709094913 12.976741 0.750037 20190923013
4877729418709094913 12.976741 0.750037 20191027015
4862615765831720204 162.024672 51.561147 20181215030
4862615765831720204 162.024672 51.561147 20190215017
4877729420971949569 30.352978 0.001542 20180911019
4877729413839465728 201.853118 50.938877 20200124026
4877729420974027265 18.953027 0.604656 20190827018
4877729420969828097 16.035285 -0.320107 20190927020
4877729420969828097 16.035285 -0.320107 20191021015
4877729420969828097 16.035285 -0.320107 20191125013
4877729399180433409 175.253388 50.301734 20200126024
4862615758496660263 163.610155 50.999092 20190108011
4862615758496660263 163.610155 50.999092 20190410018
4877729420971944192 27.10336 0.12571 20181205017
4877729420971944192 27.10336 0.12571 20200119012
4877729420969827330 15.599742 -0.354852 20191005010
4862615787731498057 191.529513 51.273186 20180515010
4862615787731498057 191.529513 51.273186 20190112027
4862615758530214691 163.350581 51.517415 20190108012
4877729396923923968 175.864969 51.007839 20190203018
4877729430952334849 17.341587 -0.063008 20180104008
4877729430952334849 17.341587 -0.063008 20180815018
4877729430952334849 17.341587 -0.063008 20180911017
4862615755800060592 21.638214 -0.185871 20181109010
4862615755800060592 21.638214 -0.185871 20181112013
4862615754998457935 35.730832 -0.54378 20191024028
4862615758496725797 167.211693 51.596189 20190507007
4877729420969831424 17.967752 -0.273712 20181228014
4862615765831683356 160.003076 51.085817 20180515007
4862615787731534920 193.653377 51.283036 20180519009
4877729396926010368 166.000661 50.233443 20191224026
4862615758496643877 162.618109 50.893737 20190101025
4877729394751199488 33.420378 0.660854 20191022019
4877729394751199488 33.420378 0.660854 20191118017
4862615758530247464 165.023184 51.764444 20190301014
4862615758530263848 166.163582 51.91196 20190426013
4877729396928121857 179.218667 52.136755 20200102017
4862615755799761578 10.626423 -0.120216 20180815017
4862615755799761578 10.626423 -0.120216 20181014009
4877729397815167233 184.974324 51.977904 20190404021
4877729420969817088 9.706849 -0.24047 20180821019
4877729420969817088 9.706849 -0.24047 20181128008
4877729420969817088 9.706849 -0.24047 20181203017
4877729420969817088 9.706849 -0.24047 20181211010
4877729411614413313 223.914961 52.095887 20190408021
4877729402800060672 211.417491 51.927104 20200121016
4862615767830194439 215.811257 51.312691 20180424020
4862615767830194439 215.811257 51.312691 20190505028
4862615767830231303 217.766288 50.887335 20190509011
4862615767830231303 217.766288 50.887335 20190624019
4862615768021750829 230.583034 51.072996 20180419009
4862615768021750829 230.583034 51.072996 20180523015
4862615767863724305 214.880954 52.188552 20190625017
4862615767863769356 217.166906 51.358783 20180513010
4877729395218962688 8.941085 0.384953 20181102012
4877729395218962688 8.941085 0.384953 20181107013
4862615758496766758 169.595627 52.01418 20200127021
4862615765866024201 206.962739 52.168615 20200105028
4877729420969822977 13.06327 -0.265508 20181205015
4877729420969818880 10.630732 -0.286679 20190106007
4877729420969818880 10.630732 -0.286679 20191023016
4877729411612315649 223.01052 51.994131 20190428022
4877729413841563393 202.576005 51.191862 20180210011
4877729413841563393 202.576005 51.191862 20180411018
4862615765831761170 164.239622 51.969014 20190305013
4877729394751190785 28.360396 0.808296 20190903021
4877729396930210817 171.381247 51.832453 20190207018
4877729396930210817 171.381247 51.832453 20190213023
4877729420974024448 17.252879 0.587359 20190808018
4877729420974024448 17.252879 0.587359 20191123009
4877729411612316416 223.601472 51.56397 20190118014
4877729411612316416 223.601472 51.56397 20190701019
4862615755031660073 22.816616 -0.174041 20181014011
4862615755031660073 22.816616 -0.174041 20190101013
4877729411721389569 219.767286 50.846223 20200124029
4877729411721389569 219.767286 50.846223 20200129032
4862615765832486149 207.900673 51.653058 20190429024
4877729397817260801 181.57867 52.292844 20191208025
4877729411731880193 225.423179 51.106285 20180213016
4877729411731880193 225.423179 51.106285 20180313015
4877729411731880193 225.423179 51.106285 20190725010
4877729394749097728 30.714396 0.213122 20190124022
4862615767830133001 212.404785 52.221246 20190529022
4862615758496635704 162.240187 50.752875 20190204012
4862615755799708327 8.646451 -0.163234 20181103012
4862615755799708327 8.646451 -0.163234 20181107008
4877729420974021889 15.84644 0.619078 20190903019
4877729420974021889 15.84644 0.619078 20191028015
4877729402797960192 208.110372 52.182168 20200107027
4877729420974024193 17.091486 0.623651 20190808018
4877729415179554561 202.416026 50.603712 20200123025
4877729396926024192 178.612503 51.664719 20190404020
4877729396926024192 178.612503 51.664719 20200126027
4877729411721386496 217.267173 51.790356 20190428021
4877729396930204417 165.590094 51.010384 20190501018
4877729397819348481 172.488511 52.077609 20200129034
4862615765832461577 206.483802 51.858463 20190202014
4862615765832461577 206.483802 51.858463 20190414008
4862615755031991846 35.011542 -0.023362 20181106015
4862615755031991846 35.011542 -0.023362 20181204017
4862615755031680556 23.62609 -0.129265 20181003011
4862615755031680556 23.62609 -0.129265 20181102010
4862615755031680556 23.62609 -0.129265 20181106010
4877729420974045185 29.385373 0.595256 20181202016
4877729420974045185 29.385373 0.595256 20190808020
4877729420974045185 29.385373 0.595256 20191121013
4877729388025674497 236.810282 51.523836 20180523017
4877729420971917057 11.349298 0.05737 20180106004
4877729420971917057 11.349298 0.05737 20180110007
4877729420971917057 11.349298 0.05737 20181005017
4877729420971917057 11.349298 0.05737 20181010015
4862615755766235826 11.732185 -0.422736 20190901013
4862615755766235826 11.732185 -0.422736 20190903018
4862615755766235826 11.732185 -0.422736 20190908017
4862615755799790250 11.721019 -0.143913 20181130011
4862615755799790250 11.721019 -0.143913 20191030021
4862615787731579976 196.109779 51.009898 20190626013
4877729420965636353 17.590114 -1.056832 20191224011
4862615754998457916 35.711137 -0.438837 20191024028
4877729403550855425 226.219794 51.217137 20180310007
4877729403550855425 226.219794 51.217137 20180423016
4877729403550855425 226.219794 51.217137 20180507010
4877729399180449025 189.628362 50.747903 20190625013
4862615767830243592 218.290888 50.5229 20200106024
4877729402745534977 212.175153 50.609121 20200102021
4877729411731882497 227.077011 50.401609 20200124030
4877729396926039552 193.191939 51.412959 20180612015
4877729478914216192 29.946359 1.017127 20200126013
4877729394359019008 9.290452 -0.561223 20190901018
4877729396928133121 189.799166 52.050799 20200131023
