ra dec shotid ifuslot amp wl fibnum detectid cat cat2 gmag flux fwhm
25.515329360961914 0.5065510272979736 20190105013 74 LU 5056.2099609375 86 1000562628 N/A good 23.981972979012657 10.800000190734863 3.5
25.5742244720459 0.41230300068855286 20190105013 32 RU 3870.699951171875 18 1000562971 N/A good 25.5093124782957 6.690000057220459 2.2100000381469727
25.668611526489258 0.5180370211601257 20190105013 27 RU 4459.58984375 37 1000563019 N/A good 24.42616812858379 7.130000114440918 2.390000104904175
25.465579986572266 0.4981060028076172 20190105013 83 RU 4339.02978515625 65 1000563033 N/A good 27.441125652352977 12.130000114440918 4.619999885559082
25.48503875732422 0.5274490118026733 20190105013 84 RL 4334.5400390625 22 1000563079 N/A good 25.64714437484946 15.479999542236328 6.579999923706055
25.636791229248047 0.5031179785728455 20190105013 36 LL 4094.739990234375 65 1000563243 N/A good 24.532845891691156 75.63999938964844 4.710000038146973
31.373075485229492 0.5969430208206177 20190105014 87 LU 4335.81005859375 73 1000563537 N/A good 24.21272872520978 15.1899995803833 2.9800000190734863
31.368324279785156 0.43354299664497375 20190105014 52 LL 4651.7001953125 2 1000563589 N/A good 28.473100083269816 14.770000457763672 3.440000057220459
35.2062873840332 0.5149279832839966 20190105015 84 LL 4011.27001953125 69 1000564390 N/A good 25.093714231139707 22.209999084472656 3.7699999809265137
150.10983276367188 2.192840099334717 20190105022 103 RL 4104.75 106 1000568092 N/A good 25.310609405262333 27.760000228881836 5.130000114440918
150.26614379882812 2.261507987976074 20190105022 42 LL 5358.669921875 57 1000568287 N/A good 25.54245341486403 13.789999961853027 3.009999990463257
188.58489990234375 51.14216613769531 20190105026 92 RU 4118.14990234375 98 1000571560 N/A good 23.89335101944669 14.5 2.3299999237060547
188.38299560546875 51.16632080078125 20190105026 76 LU 3967.590087890625 55 1000572084 N/A good 25.892056523009273 14.789999961853027 3.049999952316284
194.06008911132812 51.48542022705078 20190105027 63 RU 3596.969970703125 25 1000572581 N/A good 26.32161379938733 41.91999816894531 4.900000095367432
194.02870178222656 51.60283279418945 20190105027 22 LL 3744.68994140625 4 1000572727 N/A good 23.93225748692882 19.700000762939453 2.4000000953674316
193.89952087402344 51.42665100097656 20190105027 77 LL 4571.6201171875 20 1000572736 N/A good 23.92507692279901 11.09000015258789 2.690000057220459
193.99620056152344 51.42470169067383 20190105027 85 LU 3749.820068359375 83 1000572767 N/A good 24.01997971320778 44.790000915527344 3.4700000286102295
194.02845764160156 51.5482177734375 20190105027 43 LU 4415.68994140625 16 1000572776 N/A good 26.226342135067163 21.469999313354492 5.849999904632568
194.0736541748047 51.51892852783203 20190105027 52 RU 3942.22998046875 76 1000572825 N/A good 25.26793773871118 14.539999961853027 3.049999952316284
199.66806030273438 51.71330261230469 20190105028 84 LU 4133.22021484375 103 1000573976 N/A good 26.49298330618248 10.25 2.990000009536743
199.66384887695312 51.886871337890625 20190105028 22 LU 4956.93017578125 1 1000574097 N/A good 23.073436258812205 15.329999923706055 3.009999990463257
206.28604125976562 50.8665657043457 20190105029 74 RU 3982.699951171875 45 1000574572 N/A good 24.049576360689137 19.100000381469727 3.799999952316284
206.1175537109375 50.92270278930664 20190105029 47 RL 5043.39990234375 68 1000574583 N/A good 24.655435106276563 11.170000076293945 2.759999990463257
206.17100524902344 50.81178665161133 20190105029 87 RU 4793.7001953125 30 1000574694 N/A good 25.347207970776232 11.020000457763672 3.690000057220459
212.1621551513672 51.41139602661133 20190105030 93 LL 4663.3798828125 65 1000574902 N/A good 24.599956587454734 13.960000038146973 4.659999847412109
212.1900634765625 51.44392776489258 20190105030 82 RL 4434.02978515625 81 1000574977 N/A good 24.013918796444194 60.060001373291016 5.949999809265137
212.09246826171875 51.39995193481445 20190105030 95 RL 5046.3701171875 75 1000575074 N/A good 25.492368760575445 10.869999885559082 2.6500000953674316
212.12423706054688 51.40364456176758 20190105030 94 LL 4340.6298828125 101 1000575159 N/A good 27.64586357410659 16.950000762939453 3.25
212.06800842285156 51.3602180480957 20190105030 106 LL 4472.4599609375 51 1000575271 N/A good 23.80026008088237 39.83000183105469 4.039999961853027
212.141845703125 51.60839080810547 20190105030 21 RL 5354.18017578125 22 1000575283 N/A good 24.445827558129697 16.65999984741211 4.010000228881836
212.10028076171875 51.54937744140625 20190105030 43 LU 3598.669921875 56 1000575298 N/A good 28.29891542191153 37.43000030517578 4.96999979019165
212.19041442871094 51.444881439208984 20190105030 82 RL 4433.490234375 100 1000575344 N/A good 24.860675566445884 14.119999885559082 3.9200000762939453
211.978515625 51.42448043823242 20190105030 77 RL 4813.240234375 30 1000575470 N/A good 24.041480940690562 9.75 3.2699999809265137
218.08102416992188 51.16276550292969 20190105031 82 RU 4108.89990234375 12 1000575548 N/A good 28.57407598858229 9.989999771118164 3.3499999046325684
218.02255249023438 51.251583099365234 20190105031 52 LU 4119.7900390625 93 1000575618 N/A good 25.172926277245562 13.869999885559082 4.889999866485596
217.94369506835938 51.085975646972656 20190105031 106 LU 3955.800048828125 41 1000575627 N/A good 25.871188131657853 17.5 4.460000038146973
217.9764862060547 51.17253875732422 20190105031 74 RL 4792.56982421875 2 1000575815 N/A good 24.59931534107688 14.300000190734863 6.730000019073486
218.0303497314453 51.271907806396484 20190105031 42 RU 3907.75 82 1000576329 N/A good 25.57570974137952 25.5 3.3399999141693115
34.955135345458984 0.5667300224304199 20190106009 86 RL 4343.85986328125 87 1000595883 N/A good 24.863335597821056 12.300000190734863 2.2899999618530273
31.9299259185791 0.2297309935092926 20190108002 76 RL 3671.659912109375 83 1000596318 N/A good 25.153481005872408 29.760000228881836 3.130000114440918
32.05757141113281 0.17724299430847168 20190108002 27 RL 3881.570068359375 8 1000596330 N/A good 24.651313098429732 20.059999465942383 3.130000114440918
32.002708435058594 0.08239199966192245 20190108002 23 RU 4624.9501953125 44 1000596370 N/A good 24.77667777836826 14.970000267028809 3.0999999046325684
31.847105026245117 0.13786500692367554 20190108002 82 RL 5079.47998046875 70 1000596433 N/A good 24.063164289685723 24.75 5.96999979019165
32.01096725463867 0.20935100317001343 20190108002 47 RU 4410.18017578125 88 1000596435 N/A good 24.35870891475546 20.010000228881836 4.579999923706055
34.86513137817383 0.5322970151901245 20190108003 103 RU 4920.3701171875 56 1000596642 N/A good 24.674158500052314 11.760000228881836 2.1600000858306885
150.26600646972656 2.261604070663452 20190108013 42 LL 5358.81005859375 57 1000597832 N/A good 25.340752567156354 22.190000534057617 4.329999923706055
200.17745971679688 50.873497009277344 20190108019 67 LU 3878.080078125 34 1000599300 N/A good 23.659850719113123 30.520000457763672 3.1500000953674316
180.12742614746094 51.10352325439453 20190112025 103 RU 5159.3798828125 42 1000602748 N/A good 24.361041675067533 8.9399995803833 2.369999885559082
185.595458984375 51.42033386230469 20190112026 85 LL 5168.18994140625 82 1000603104 N/A good 23.734844598154304 11.720000267028809 3.309999942779541
191.4993896484375 51.178321838378906 20190112027 74 LL 4324.9599609375 79 1000603411 N/A good 24.99794700099119 16.100000381469727 3.7200000286102295
197.028564453125 51.38604736328125 20190112028 96 LL 5423.52978515625 76 1000604207 N/A good 25.26202678235434 18.68000030517578 5.590000152587891
196.89529418945312 51.50759506225586 20190112028 47 LU 4162.68017578125 93 1000604252 N/A good 24.734667852532382 10.0 2.75
196.87696838378906 51.558074951171875 20190112028 27 LL 3886.0400390625 59 1000604254 N/A good 28.640677118312155 10.520000457763672 2.8499999046325684
197.12234497070312 51.609893798828125 20190112028 21 RL 5095.93994140625 62 1000604262 N/A good 23.039925422127332 18.329999923706055 2.509999990463257
197.12217712402344 51.60969161987305 20190112028 21 RL 5095.77001953125 43 1000604421 N/A good 23.12895907590957 15.829999923706055 2.440000057220459
203.51600646972656 51.12348556518555 20190112029 94 RU 4268.89990234375 98 1000604589 N/A good 27.43563853897854 12.760000228881836 3.180000066757202
203.4276885986328 51.255428314208984 20190112029 44 LL 3630.2099609375 2 1000604681 N/A good 24.57361996016212 44.849998474121094 5.119999885559082
203.43539428710938 51.34761428833008 20190112029 13 LL 5411.35009765625 50 1000604693 N/A good 30.479480577497228 17.709999084472656 4.480000019073486
203.4637451171875 51.29936981201172 20190112029 33 LU 3792.010009765625 74 1000604704 N/A good 24.73580840309594 22.90999984741211 5.619999885559082
203.49237060546875 51.244873046875 20190112029 53 LU 3624.39990234375 17 1000604721 N/A good 23.41607550472139 44.31999969482422 5.460000038146973
203.5697479248047 51.17289733886719 20190112029 82 LU 4025.610107421875 6 1000604758 N/A good 23.773536223709097 20.479999542236328 4.510000228881836
203.49221801757812 51.24445343017578 20190112029 53 LU 3621.85009765625 18 1000604939 N/A good 23.979166490011515 33.27000045776367 5.690000057220459
203.41709899902344 51.28872299194336 20190112029 34 LU 3986.449951171875 59 1000604948 N/A good 23.602437552833667 38.209999084472656 6.690000057220459
203.55775451660156 51.130252838134766 20190112029 93 RU 4453.4501953125 1 1000605025 N/A good 23.947146898270383 21.93000030517578 5.03000020980835
209.0531768798828 51.45465850830078 20190112030 74 RL 3884.5400390625 65 1000605069 N/A good 24.098760204040282 11.130000114440918 2.509999990463257
208.942138671875 51.40315628051758 20190112030 87 LL 4371.06982421875 50 1000605074 N/A good 24.202226675322752 10.4399995803833 2.9100000858306885
209.12351989746094 51.496768951416016 20190112030 62 RU 3754.35009765625 80 1000605097 N/A good 24.736805642973074 13.460000038146973 2.5
208.9521942138672 51.38066101074219 20190112030 97 LU 4864.52978515625 77 1000605109 N/A good 24.752186245009717 8.40999984741211 2.25
208.90818786621094 51.53831481933594 20190112030 36 RL 3927.280029296875 8 1000605187 N/A good 23.907686261451918 10.720000267028809 3.009999990463257
209.07884216308594 51.544281005859375 20190112030 42 RU 4274.77978515625 36 1000605196 N/A good 25.257243019318416 27.90999984741211 6.309999942779541
208.91238403320312 51.42420196533203 20190112030 77 LL 4052.429931640625 6 1000605247 N/A good 24.037045771657112 11.75 2.819999933242798
209.0374298095703 51.45973205566406 20190112030 74 LU 4062.889892578125 106 1000605369 N/A good 25.05593402050369 18.780000686645508 4.889999866485596
217.57420349121094 50.94744110107422 20190114018 62 LU 3969.14990234375 7 1000607141 N/A good 24.916438165925946 25.479999542236328 6.639999866485596
217.41659545898438 50.818546295166016 20190114018 97 RL 3921.949951171875 11 1000607145 N/A good 25.30252464325242 29.290000915527344 5.5
217.49765014648438 51.01980972290039 20190114018 33 LU 5067.5400390625 19 1000607184 N/A good 24.77264023096705 10.050000190734863 3.359999895095825
206.3965606689453 51.36887741088867 20190116018 97 RL 4629.64013671875 24 1000614525 N/A good 23.287300652768344 21.81999969482422 4.090000152587891
206.33018493652344 51.506141662597656 20190116018 47 LL 3974.320068359375 36 1000614678 N/A good 23.09328863950625 18.940000534057617 3.240000009536743
206.39329528808594 51.37474060058594 20190116018 97 LL 5032.93017578125 107 1000614832 N/A good 23.322815504387112 19.280000686645508 4.420000076293945
206.41998291015625 51.52898025512695 20190116018 45 LL 3773.139892578125 108 1000614836 N/A good 23.81939118086833 28.670000076293945 4.46999979019165
206.52574157714844 51.483367919921875 20190116018 63 RU 4274.47998046875 33 1000614837 N/A good 24.922167582355584 15.869999885559082 3.8299999237060547
206.4932098388672 51.540191650390625 20190116018 43 RL 3979.06005859375 76 1000614867 N/A good 23.008338864098818 77.69999694824219 7.489999771118164
206.58897399902344 51.47996139526367 20190116018 72 LU 5380.240234375 56 1000614904 N/A good 24.95333280412582 32.29999923706055 3.990000009536743
206.5367431640625 51.467529296875 20190116018 73 LU 4996.759765625 27 1000614916 N/A good 24.85045023591921 27.81999969482422 7.369999885559082
206.54579162597656 51.60570526123047 20190116018 21 RU 3840.179931640625 36 1000614930 N/A good 25.851892987305728 13.779999732971191 2.5399999618530273
206.33685302734375 51.55979919433594 20190116018 26 RU 3613.840087890625 54 1000614984 N/A good 25.488610035829538 24.610000610351562 3.0
206.53623962402344 51.37181854248047 20190116018 104 RL 4339.93017578125 44 1000615018 N/A good 24.557466626907853 26.010000228881836 4.309999942779541
206.30908203125 51.526973724365234 20190116018 37 RL 3783.800048828125 39 1000615054 N/A good 24.600769438128076 24.239999771118164 4.820000171661377
212.49452209472656 51.72276306152344 20190116019 67 RU 4322.08984375 9 1000615670 N/A good 24.704795757209723 49.63999938964844 6.630000114440918
212.44473266601562 51.80370330810547 20190116019 37 RU 4454.31005859375 107 1000615845 N/A good 25.68418488798569 11.960000038146973 3.509999990463257
212.58897399902344 51.726478576660156 20190116019 75 LU 3766.81005859375 4 1000615880 N/A good 25.206347641927827 56.38999938964844 6.480000019073486
34.78916931152344 0.47761398553848267 20190125010 35 LL 4023.97998046875 83 1000621146 N/A good 23.605058989361865 19.780000686645508 5.639999866485596
34.7403678894043 0.4036850035190582 20190125010 32 RL 4279.68994140625 32 1000621248 N/A good 24.483642980015077 27.020000457763672 5.170000076293945
34.740478515625 0.40351900458335876 20190125010 32 RL 4279.85986328125 32 1000621292 N/A good 24.287896290064225 31.479999542236328 5.369999885559082
31.19302749633789 0.5032010078430176 20190127008 36 RL 5217.330078125 78 1000621431 N/A good 26.321076120501218 20.920000076293945 5.389999866485596
31.194738388061523 0.39556801319122314 20190127008 13 RL 4342.2900390625 65 1000621441 N/A good 23.67283712915846 22.15999984741211 4.710000038146973
30.991498947143555 0.5283880233764648 20190127008 103 LU 4098.06982421875 93 1000621475 N/A good 25.714443419888354 16.68000030517578 3.4800000190734863
31.090972900390625 0.5344759821891785 20190127008 75 LU 4136.580078125 73 1000621493 N/A good 24.434836517816414 18.200000762939453 3.7300000190734863
31.11647605895996 0.5835819840431213 20190127008 77 LL 4044.5 106 1000621498 N/A good 24.634496525198045 27.200000762939453 2.7200000286102295
31.090654373168945 0.5567690134048462 20190127008 76 RU 4054.340087890625 46 1000621520 N/A good 24.691091772282334 39.16999816894531 2.9800000190734863
31.081932067871094 0.5974469780921936 20190127008 87 RU 3832.330078125 30 1000621536 N/A good 23.65605732864357 34.66999816894531 3.2200000286102295
35.30119323730469 0.0672290027141571 20190128007 32 LL 4713.43017578125 93 1000622248 N/A good 25.189582218236115 14.510000228881836 2.5899999141693115
191.87940979003906 51.300106048583984 20190201016 25 LU 3566.2099609375 34 1000637651 N/A good 27.074370051964884 29.3799991607666 2.7300000190734863
191.99737548828125 51.17489242553711 20190201016 74 LL 3815.39990234375 29 1000638169 N/A good 25.67403036009109 18.8799991607666 3.5199999809265137
197.64903259277344 51.808956146240234 20190201017 52 LU 4738.43017578125 109 1000638509 N/A good 25.159274084274138 14.130000114440918 6.349999904632568
197.4618682861328 51.81496810913086 20190201017 36 RL 4045.340087890625 53 1000638787 N/A good 24.723238937174767 23.459999084472656 5.0
203.81668090820312 51.2960090637207 20190201018 26 LU 4441.169921875 106 1000638895 N/A good 24.97670272106938 16.450000762939453 6.260000228881836
203.99058532714844 51.23177719116211 20190201018 53 RU 4682.080078125 16 1000639195 N/A good 27.882769486030945 12.270000457763672 2.509999990463257
203.94757080078125 51.310733795166016 20190201018 23 RU 4275.5 14 1000639234 N/A good 24.412779172276693 11.710000038146973 2.4000000953674316
203.86624145507812 51.3057975769043 20190201018 25 LU 5001.5498046875 60 1000639246 N/A good 24.582637271996642 12.359999656677246 2.7799999713897705
203.97898864746094 51.174842834472656 20190201018 74 RL 5212.169921875 57 1000639249 N/A good 24.223348987829425 15.869999885559082 4.429999828338623
203.9325714111328 51.163475036621094 20190201018 75 RL 3920.14990234375 3 1000639291 N/A good 24.244816157089826 18.43000030517578 2.690000057220459
206.46893310546875 51.84638214111328 20190202014 33 RL 3650.860107421875 87 1000646257 N/A good 27.483189033481196 27.979999542236328 3.4100000858306885
206.4337158203125 51.81168746948242 20190202014 44 LL 4414.33984375 80 1000646328 N/A good 25.051425343091452 15.539999961853027 3.1600000858306885
206.4269561767578 51.80767822265625 20190202014 44 LL 5225.85986328125 9 1000646356 N/A good 24.86280400591449 12.989999771118164 4.190000057220459
206.45285034179688 51.64214324951172 20190202014 106 LU 4400.4599609375 74 1000646419 N/A good 25.18812137004457 12.09000015258789 3.3399999141693115
206.51486206054688 51.77218246459961 20190202014 63 LL 3796.449951171875 111 1000646476 N/A good 26.341007261744394 18.440000534057617 4.21999979019165
206.57464599609375 51.727901458740234 20190202014 82 LU 3899.93994140625 50 1000646477 N/A good 24.662111128318568 24.530000686645508 5.880000114440918
206.38772583007812 51.64493942260742 20190202014 97 RU 3778.179931640625 72 1000646513 N/A good 24.362184735982964 28.360000610351562 5.119999885559082
206.46839904785156 51.84661102294922 20190202014 33 RL 3651.199951171875 107 1000646517 N/A good 27.05606422470818 38.2599983215332 3.119999885559082
212.1498260498047 50.918331146240234 20190202015 103 LU 4314.2099609375 18 1000646676 N/A good 24.315046500212972 27.110000610351562 5.269999980926514
211.9063262939453 51.073516845703125 20190202015 36 LU 4365.2900390625 111 1000646777 N/A good 25.860923000363726 12.279999732971191 2.319999933242798
212.10009765625 50.903690338134766 20190202015 104 LL 4084.669921875 42 1000646815 N/A good 24.248835579185876 19.489999771118164 4.429999828338623
212.15017700195312 50.918331146240234 20190202015 103 LU 4313.89013671875 18 1000646841 N/A good 24.620058104080105 26.43000030517578 5.820000171661377
211.8531036376953 51.090457916259766 20190202015 27 LU 3765.1298828125 70 1000646847 N/A good 25.488121163743237 15.989999771118164 2.880000114440918
217.9757537841797 51.57284927368164 20190202016 32 RU 3924.14990234375 70 1000646913 N/A good 24.431299154604837 24.760000228881836 4.829999923706055
217.96234130859375 51.58205032348633 20190202016 32 LU 4593.8798828125 111 1000647048 N/A good 23.857907749910574 28.6299991607666 4.5
218.00494384765625 51.529109954833984 20190202016 52 LL 3579.719970703125 96 1000647078 N/A good 24.06249337631493 35.84000015258789 4.019999980926514
217.98097229003906 51.4669189453125 20190202016 73 LU 3868.580078125 73 1000647098 N/A good 27.976512550152883 16.15999984741211 3.5
217.8596649169922 51.43377685546875 20190202016 76 LL 4438.60009765625 8 1000647124 N/A good 26.236841632501037 8.789999961853027 2.2699999809265137
217.8192596435547 51.537872314453125 20190202016 36 RU 5265.5400390625 59 1000647159 N/A good 25.07576897773572 20.559999465942383 6.25
217.926513671875 51.57434844970703 20190202016 33 LU 4049.1298828125 105 1000647166 N/A good 24.763875923860425 10.09000015258789 3.0
181.9542694091797 51.27338409423828 20190203019 35 LL 3950.989990234375 58 1000650470 N/A good 25.354084678162966 23.299999237060547 3.4000000953674316
196.08909606933594 51.70901870727539 20190204018 84 LL 3678.679931640625 74 1000659261 N/A good 23.74944694861326 37.40999984741211 4.329999923706055
202.5181121826172 51.44859313964844 20190205022 82 LL 5267.10986328125 1 1000673244 N/A good 24.638520564494527 16.850000381469727 4.690000057220459
202.4524688720703 51.49638748168945 20190205022 63 LL 4271.16015625 91 1000673353 N/A good 25.024542486179868 15.84000015258789 4.440000057220459
208.51280212402344 50.86975860595703 20190205023 85 LU 3822.389892578125 79 1000673564 N/A good 24.37832538933089 23.68000030517578 3.359999895095825
208.55860900878906 50.87144470214844 20190205023 84 RL 4609.06982421875 50 1000673567 N/A good 26.92299253209818 27.3700008392334 6.849999904632568
199.6928253173828 51.50167465209961 20190207021 62 LL 4340.919921875 80 1000677010 N/A good 24.310853925857213 13.920000076293945 3.5899999141693115
199.5908660888672 51.354454040527344 20190207021 106 RL 4225.52978515625 15 1000677078 N/A good 23.93698204746547 16.610000610351562 3.680000066757202
199.50721740722656 51.5823860168457 20190207021 25 LU 3771.22998046875 101 1000677088 N/A good 24.611506344684337 18.889999389648438 3.5
199.55372619628906 51.41566467285156 20190207021 86 LU 4039.9599609375 104 1000677140 N/A good 24.602789239917726 13.489999771118164 2.819999933242798
199.69607543945312 51.507198333740234 20190207021 62 LU 4384.580078125 99 1000677187 N/A good 25.09086131189615 9.960000038146973 4.199999809265137
205.85955810546875 51.4250373840332 20190207022 77 LL 4053.830078125 4 1000677621 N/A good 24.593857277143925 22.1200008392334 2.950000047683716
205.82025146484375 51.50265121459961 20190207022 47 RL 3631.22998046875 52 1000677842 N/A good 23.61522352111514 33.65999984741211 4.519999980926514
205.98536682128906 51.36052703857422 20190207022 105 RL 5239.52001953125 5 1000677859 N/A good 26.770452000729517 11.0600004196167 3.3299999237060547
211.667724609375 51.6929817199707 20190207023 93 LU 5310.7900390625 91 1000677981 N/A good 24.12056617521725 47.650001525878906 4.630000114440918
211.61488342285156 51.73377990722656 20190207023 74 LL 4034.989990234375 12 1000678017 N/A good 25.11649010228502 19.020000457763672 3.299999952316284
211.5185546875 51.79473114013672 20190207023 45 RU 3707.760009765625 70 1000678040 N/A good 23.800632992371206 40.31999969482422 4.760000228881836
188.3770751953125 51.44381332397461 20190208024 75 RL 3990.14990234375 57 1000682043 N/A good 25.06579688428626 12.84000015258789 2.2699999809265137
188.4196319580078 51.389991760253906 20190208024 95 LU 4396.919921875 70 1000682115 N/A good 24.598798895080257 15.050000190734863 4.090000152587891
194.6006622314453 51.06462860107422 20190208025 21 LU 4856.8701171875 75 1000682314 N/A good 25.183223671100215 28.989999771118164 7.989999771118164
194.35617065429688 50.971614837646484 20190208025 37 RU 4071.39990234375 111 1000682395 N/A good 25.28822870397534 14.1899995803833 3.0999999046325684
194.58448791503906 51.060455322265625 20190208025 21 LU 3976.469970703125 71 1000682518 N/A good 25.01250085515942 25.270000457763672 2.740000009536743
194.40740966796875 50.95621871948242 20190208025 46 RU 3822.139892578125 32 1000682579 N/A good 23.684354750071634 33.619998931884766 2.819999933242798
194.47958374023438 51.00275802612305 20190208025 34 LL 4861.89013671875 24 1000682657 N/A good 24.10208762586774 29.920000076293945 6.579999923706055
200.20997619628906 51.50235366821289 20190208026 62 LL 3882.669921875 35 1000682866 N/A good 24.348105072245197 27.850000381469727 5.989999771118164
200.1875762939453 51.46864700317383 20190208026 73 LL 4629.60986328125 51 1000682914 N/A good 24.23064252808594 9.8100004196167 2.799999952316284
212.50599670410156 51.377811431884766 20190208028 97 LU 4058.260009765625 50 1000683608 N/A good 23.373348205067796 64.55000305175781 3.9000000953674316
220.32321166992188 50.91678237915039 20190208029 52 LU 3770.39990234375 49 1000683949 N/A good 23.917767089647196 40.709999084472656 3.9000000953674316
16.086641311645508 0.10054600238800049 20190101012 52 LL 3818.050048828125 3 1000545377 N/A maybe 24.887227691106915 24.59000015258789 3.440000057220459
28.77957534790039 -0.1208449974656105 20190101014 104 LU 5005.06005859375 26 1000547175 N/A maybe 23.41593847599082 10.180000305175781 3.1500000953674316
28.873184204101562 -0.23545099794864655 20190101014 52 LL 5116.169921875 77 1000547592 N/A maybe 23.286776665702877 10.470000267028809 2.819999933242798
34.15782165527344 0.12425500154495239 20190101015 53 LL 4147.27001953125 42 1000547715 N/A maybe 24.829003858461938 31.770000457763672 5.590000152587891
34.14388656616211 0.22266699373722076 20190101015 76 RU 3859.010009765625 104 1000547966 N/A maybe 24.357288946632373 33.279998779296875 6.300000190734863
150.1218719482422 2.340862989425659 20190104018 77 LU 4217.66015625 49 1000551594 N/A maybe 24.136211399653533 36.52000045776367 5.5
150.1099853515625 2.1928820610046387 20190104018 103 RL 4105.7099609375 106 1000551644 N/A maybe 24.819575108871078 25.420000076293945 3.7699999809265137
198.7034454345703 51.38160705566406 20190104023 103 RU 5102.81005859375 45 1000555845 N/A maybe 23.973950895936646 14.970000267028809 2.569999933242798
204.33802795410156 51.42284393310547 20190104024 77 RU 3763.02001953125 87 1000557048 N/A maybe 24.74058129427292 16.479999542236328 3.0799999237060547
210.0840606689453 51.76816940307617 20190104025 63 LL 4416.22998046875 88 1000557532 N/A maybe 23.650859097687373 29.59000015258789 7.5
10.910078048706055 0.5326499938964844 20190105011 47 LU 5310.14990234375 79 1000560630 N/A maybe 23.938505995058037 9.869999885559082 2.75
10.898486137390137 0.4793420135974884 20190105011 35 RU 5278.68017578125 70 1000560804 N/A maybe 23.57283979806427 44.439998626708984 3.7799999713897705
22.416597366333008 0.2660199999809265 20190105012 106 LU 5119.83984375 32 1000562298 N/A maybe 25.52074785683226 10.369999885559082 3.0799999237060547
22.587858200073242 0.1316390037536621 20190105012 25 RL 4119.39990234375 13 1000562604 N/A maybe 24.69784089777455 13.9399995803833 3.059999942779541
25.631624221801758 0.5061450004577637 20190105013 36 RU 3564.280029296875 94 1000563024 N/A maybe 24.015087269915682 46.150001525878906 3.4600000381469727
25.50566864013672 0.5697399973869324 20190105013 86 RU 4204.1298828125 24 1000563089 N/A maybe 25.579297205507107 8.510000228881836 2.690000057220459
25.58563995361328 0.3687399923801422 20190105013 21 RL 4672.52978515625 17 1000563144 N/A maybe 26.352303872338446 13.1899995803833 2.990000009536743
25.63478660583496 0.46132999658584595 20190105013 25 RU 4378.85009765625 3 1000563184 N/A maybe 26.72867939254096 11.3100004196167 5.320000171661377
31.40741539001465 0.44582700729370117 20190105014 43 LL 5390.47998046875 6 1000563907 N/A maybe 23.882508113551772 15.300000190734863 2.8299999237060547
150.12188720703125 2.340894937515259 20190105022 77 LU 4216.58984375 69 1000567452 N/A maybe 24.924135775881282 18.65999984741211 3.799999952316284
150.26644897460938 2.255970001220703 20190105022 42 RL 4629.81982421875 84 1000567523 N/A maybe 23.816119599456865 39.290000915527344 3.799999952316284
150.1647186279297 2.2607929706573486 20190105022 74 RL 4198.25 68 1000568048 N/A maybe 25.811730820447476 22.93000030517578 3.700000047683716
182.8077392578125 50.781497955322266 20190105025 105 RL 4547.7001953125 49 1000570386 N/A maybe 23.646596811863123 13.25 3.680000066757202
182.88743591308594 50.88425064086914 20190105025 72 RU 4262.64013671875 86 1000570399 N/A maybe 27.456522567804207 10.119999885559082 2.630000114440918
182.69395446777344 50.99790954589844 20190105025 25 LL 4388.7998046875 109 1000570774 N/A maybe 23.170550535845017 26.170000076293945 6.289999961853027
182.86595153808594 50.82476806640625 20190105025 93 RL 4881.759765625 97 1000571355 N/A maybe 24.02766718029752 17.200000762939453 3.0
188.52296447753906 51.33184814453125 20190105026 21 RU 4284.3701171875 22 1000571940 N/A maybe 23.377577394065078 30.040000915527344 6.820000171661377
188.5228729248047 51.331905364990234 20190105026 21 RU 4284.22021484375 22 1000572057 N/A maybe 23.296817890690047 32.0 6.909999847412109
194.03848266601562 51.51430892944336 20190105027 53 RL 4409.33984375 53 1000572358 N/A maybe 23.50650890844845 15.75 3.740000009536743
193.8211669921875 51.55702590942383 20190105027 27 LL 3936.070068359375 40 1000572743 N/A maybe 24.07663041034001 12.479999542236328 2.9000000953674316
193.99273681640625 51.420372009277344 20190105027 85 LL 4349.68994140625 83 1000572777 N/A maybe 23.764175915354443 15.569999694824219 3.9100000858306885
194.0742950439453 51.547264099121094 20190105027 42 RU 4642.64013671875 23 1000572824 N/A maybe 25.23018480260767 8.479999542236328 3.6700000762939453
194.0770721435547 51.458717346191406 20190105027 73 RU 4131.81005859375 5 1000572922 N/A maybe 31.067829862396263 12.8100004196167 4.610000133514404
199.5420379638672 51.83222961425781 20190105028 35 LU 4709.72021484375 108 1000573929 N/A maybe 25.68727788603396 11.649999618530273 3.1600000858306885
199.5006866455078 51.82254409790039 20190105028 36 LU 4317.52978515625 107 1000573932 N/A maybe 25.691218467739798 10.510000228881836 2.4700000286102295
199.45492553710938 51.81123733520508 20190105028 37 LU 3935.679931640625 111 1000573964 N/A maybe 23.94779568624429 20.040000915527344 3.8399999141693115
206.10035705566406 50.95597839355469 20190105029 37 LU 4154.14013671875 58 1000574600 N/A maybe 24.150210302529892 16.040000915527344 3.6600000858306885
206.296875 51.02000427246094 20190105029 22 RL 4231.6298828125 69 1000574628 N/A maybe 25.02255700715668 10.3100004196167 2.2200000286102295
206.271484375 50.96114730834961 20190105029 43 LU 3751.3701171875 10 1000574790 N/A maybe 23.747741844869466 27.93000030517578 2.7799999713897705
212.02064514160156 51.43124771118164 20190105030 76 RU 3786.340087890625 65 1000575046 N/A maybe 26.221984758750345 30.639999389648438 6.050000190734863
